id,airport_name,city_name,country,iata_code,icao_code,latitude,longitude,type,scheduled_service,source
307757,Frieda River Airport,Frieda River,Papua New Guinea,FAQ,AYFR,-4.610468,141.960138,small_airport,no,OurAirports
311384,Fuma Airport,Fuma,Papua New Guinea,FUM,AYFU,-6.3933,142.4408,small_airport,no,OurAirports
56,Goroka Airport,Goronka,Papua New Guinea,GKA,AYGA,-6.081689834590001,145.391998291,medium_airport,yes,OurAirports
309161,Gewoia Airport,Gewoia,Papua New Guinea,GEW,AYGC,-9.2263,148.4949,small_airport,no,OurAirports
311430,Guari Airport,Guari,Papua New Guinea,GUG,AYGF,-8.1286,146.8722,small_airport,no,OurAirports
308005,Garasa Airport,Au,Papua New Guinea,GRL,AYGG,-7.980713,147.213461,small_airport,no,OurAirports
46178,Garaina Airport,Garaina,Papua New Guinea,GAR,AYGI,-7.875625,147.141266,small_airport,no,OurAirports
307735,Guasopa Airport,Woodlark (Muyua) Island,Papua New Guinea,GAZ,AYGJ,-9.225918,152.944352,small_airport,no,OurAirports
46180,Gonaili Airport,Gonaili,Papua New Guinea,GOE,AYGL,-5.527716614,151.5733333,small_airport,no,OurAirports
57,Gurney Airport,Gurney,Papua New Guinea,GUR,AYGN,-10.3114995956,150.333999634,medium_airport,yes,OurAirports
307709,Gusap Airport,Gusap,Papua New Guinea,GAP,AYGP,-6.053196,145.959047,small_airport,no,OurAirports
58,Girua Airport,Popondetta,Papua New Guinea,PNP,AYGR,-8.80453968048,148.309005737,medium_airport,yes,OurAirports
311386,Gasuke Airport,Gasuke,Papua New Guinea,GBC,AYGS,-6.1028,141.7393,small_airport,no,OurAirports
31542,Gasmata Island Airport,Gasmata Island,Papua New Guinea,GMI,AYGT,-6.27111005783,150.330993652,small_airport,yes,OurAirports
42760,Anguganak Airport,Anguganak,Papua New Guinea,AKG,AYGU,-3.560504,142.217307,small_airport,no,OurAirports
42761,Green River Airport,Green River,Papua New Guinea,GVI,AYGV,-3.9022428989400004,141.170516968,small_airport,no,OurAirports
309180,Gora Airstrip,Gora,Papua New Guinea,GOC,AYGX,-9.0021,148.2364,small_airport,no,OurAirports
311468,Habi Airport,Habi,Papua New Guinea,HBD,AYHB,-6.32,142.4893,small_airport,no,OurAirports
311487,Heiweni Airport,Heiweni,Papua New Guinea,HNI,AYHE,-7.4223,146.4276,small_airport,no,OurAirports
42758,Hayfields Airport,Bainyik,Papua New Guinea,HYF,AYHF,-3.69838,143.057902,small_airport,no,OurAirports
312918,Honinabi Airport,Honinabi,Papua New Guinea,HNN,AYHH,-6.2457,142.1771,small_airport,no,OurAirports
59,Hoskins Airport,Kimbe,Papua New Guinea,HKN,AYHK,-5.463846,150.407327,medium_airport,yes,OurAirports
311472,Haivaro Airport,Haivaro,Papua New Guinea,HIT,AYHO,-6.9406,143.059,small_airport,no,OurAirports
307891,Hawabango Airport,Hawabango,Papua New Guinea,HWA,AYHU,-7.392994,146.003487,small_airport,no,OurAirports
31669,Nissan Island Airport,Nissan Island,Papua New Guinea,IIS,AYIA,-4.49972009659,154.225997925,small_airport,no,OurAirports
309146,Indagen Airport,Indagen,Papua New Guinea,IDN,AYID,-6.22663,147.244,small_airport,no,OurAirports
312938,Imane Airport,Imane,Papua New Guinea,IMN,AYII,-6.7524,146.1072,small_airport,no,OurAirports
313419,Kungim Airport,Kungim,Papua New Guinea,KGM,AYIM,-5.671,141.03,small_airport,no,OurAirports
312964,Imonda Airport,Imonda,Papua New Guinea,IMD,AYIO,-3.328,141.1573,small_airport,no,OurAirports
302264,Aropa Airport,Kieta,Papua New Guinea,KIE,AYIQ,-6.305727,155.728249,small_airport,yes,OurAirports
312934,Ialibu Airport,Ialibu,Papua New Guinea,IAL,,-6.2782,143.9944,small_airport,no,OurAirports
309970,Wasua Airport,Wasua,Papua New Guinea,WSA,AYIW,-8.2836,142.8697,small_airport,no,OurAirports
319533,Witu Airport,Garove Island,Papua New Guinea,WIU,AYIX,-4.689522,149.440112,small_airport,no,OurAirports
306954,Miyanmin Airport,Miyanmin,Papua New Guinea,MPX,AYIY,-4.903055555560001,141.620833333,small_airport,no,OurAirports
311794,Yongai Airport,Yongai,Papua New Guinea,KGH,AYJO,-8.5289,147.4603,small_airport,no,OurAirports
302154,Josephstaal Airport,Josephstaal,Papua New Guinea,JOP,AYJS,-4.74708333333,145.007083333,small_airport,no,OurAirports
35188,Losuia Airport,Losuia,Papua New Guinea,LSA,AYKA,-8.505820274353027,151.08099365234375,small_airport,yes,OurAirports
302155,Kabwum,,Papua New Guinea,KBM,AYKB,-6.15547222222,147.191472222,small_airport,no,OurAirports
35183,Kandrian Airport,Kandrian,Papua New Guinea,KDR,AYKC,-6.19217,149.54783,small_airport,no,OurAirports
307560,Kamina Airport,Hoieti,Papua New Guinea,KMF,AYKD,-7.64925,145.956944444,small_airport,no,OurAirports
308795,Kopiago Airport,Kopiago,Papua New Guinea,KPA,AYKG,-5.3883,142.4977,small_airport,no,OurAirports
302390,Kamulai Airport,Kamulai Mission,Papua New Guinea,KAQ,AYKH,-8.150694444440001,146.834,small_airport,no,OurAirports
35185,Kiunga Airport,Kiunga,Papua New Guinea,UNG,AYKI,-6.1257100105285645,141.28199768066406,small_airport,yes,OurAirports
308592,Kanainj Airport,Kanainj,Papua New Guinea,KNE,AYKJ,-5.2903,144.7072,small_airport,no,OurAirports
35184,Kikori Airport,Kikori,Papua New Guinea,KRI,AYKK,-7.42438,144.250076,small_airport,yes,OurAirports
60,Kerema Airport,Kerema,Papua New Guinea,KMA,AYKM,-7.96361017227,145.770996094,medium_airport,yes,OurAirports
35186,Kokoda Airport,Kokoda,Papua New Guinea,KKD,AYKO,-8.884679,147.730957,small_airport,no,OurAirports
302158,Kagi Airport,Kagi,Papua New Guinea,KGW,AYKQ,-9.135916666670001,147.669444444,small_airport,no,OurAirports
308594,Kar Kar Airport,Kar Kar Island,Papua New Guinea,KRX,AYKR,-4.557,145.9404,small_airport,no,OurAirports
302157,Kaintiba Airport,Kaintiba,Papua New Guinea,KZF,AYKT,-7.50025,146.033833333,small_airport,no,OurAirports
308319,Kuri Airport,Kuri,Papua New Guinea,KUQ,AYKU,-7.135083,143.276111,small_airport,no,OurAirports
61,Kavieng Airport,Kavieng,Papua New Guinea,KVG,AYKV,-2.57940006256,150.807998657,medium_airport,yes,OurAirports
42764,Kawito Airport,Kawito,Papua New Guinea,KWO,AYKW,-7.977006912229999,142.823577881,small_airport,no,OurAirports
31837,Londolovit Airport,Londolovit,Papua New Guinea,LNV,AYKY,-3.04361009598,152.628997803,small_airport,yes,OurAirports
312686,Lab Lab Airport,Lab Lab Mission,Papua New Guinea,LAB,AYLB,-5.7204,148.0566,small_airport,no,OurAirports
307905,Keglsugl Airport,Denglagu Mission,Papua New Guinea,KEG,AYLG,-5.83277777778,145.097222222,small_airport,no,OurAirports
308437,Kibuli Airstrip,Kibuli,Papua New Guinea,KII,AYLI,-9.006528,142.698056,small_airport,no,OurAirports
302389,Linga Linga Airport,Linga Linga,Papua New Guinea,LGN,AYLL,-5.5319444444400006,149.734166667,small_airport,no,OurAirports
302387,Langimar Airport,,Papua New Guinea,LNM,AYLN,-7.22313888889,146.227083333,small_airport,no,OurAirports
313841,Lowai Airport,Lowai,Papua New Guinea,LWI,AYLO,-6.3344,146.6458,small_airport,no,OurAirports
313927,Leron Plains Airport,Leron Plains,Papua New Guinea,LPN,AYLP,-6.3917,146.3434,small_airport,no,OurAirports
313944,Lese Airport,Lese,Papua New Guinea,LNG,AYLS,-8.2799,146.2765,small_airport,no,OurAirports
302388,Lengbati Airport,,Papua New Guinea,LNC,AYLT,-6.384611111110001,147.368638889,small_airport,no,OurAirports
42762,Lumi Airport,Lumi,Papua New Guinea,LMI,AYLU,-3.47683951134,142.041292191,small_airport,no,OurAirports
313946,Long Island Airport,Long Island,Papua New Guinea,LSJ,AYLX,-5.3604,147.0177,small_airport,no,OurAirports
317271,Yas Island Seaplane Base,Abu Dhabi,United Arab Emirates,AYM,,24.467,54.6103,seaplane_base,no,OurAirports
314134,Manari Airport,Manari,Papua New Guinea,MRM,AYMA,-9.1908,147.6219,small_airport,no,OurAirports
312797,Morobe Airport,Morobe,Papua New Guinea,OBM,AYMB,-7.74,147.59,small_airport,no,OurAirports
306956,Menyamya Airport,Menyamya,Papua New Guinea,MYX,AYMC,-7.21166666667,146.019361111,small_airport,no,OurAirports
62,Madang Airport,Madang,Papua New Guinea,MAG,AYMD,-5.20707988739,145.789001465,medium_airport,yes,OurAirports
63,Mount Hagen Kagamuga Airport,Mount Hagen,Papua New Guinea,HGU,AYMH,-5.828212,144.299412,medium_airport,yes,OurAirports
306955,Mindik Airport,Mindik,Papua New Guinea,MXK,AYMI,-6.47166666667,147.441138889,small_airport,no,OurAirports
302532,Makini Airport,Makini,Papua New Guinea,MPG,AYMJ,-6.532222222220001,147.651166667,small_airport,no,OurAirports
308188,Mougulu Airport,Mougulu,Papua New Guinea,GUV,AYML,-6.280859,142.420775,small_airport,no,OurAirports
64,Mendi Airport,Mendi,Papua New Guinea,MDU,AYMN,-6.14774,143.656998,medium_airport,yes,OurAirports
65,Momote Airport,Manus Island,Papua New Guinea,MAS,AYMO,-2.06189,147.423996,medium_airport,yes,OurAirports
302535,Malalaua Airport,Malalaua,Papua New Guinea,MLQ,AYMP,-8.07138888889,146.155472222,small_airport,no,OurAirports
302536,Malam Airport,Malam,Papua New Guinea,MQO,AYMQ,-8.70916666667,142.649722222,small_airport,no,OurAirports
31981,Moro Airport,Moro,Papua New Guinea,MXH,AYMR,-6.36332988739,143.238006592,small_airport,yes,OurAirports
31911,Misima Island Airport,Misima Island,Papua New Guinea,MIS,AYMS,-10.689200401299999,152.837997437,small_airport,yes,OurAirports
302540,Malekolon Airport,Babase Island,Papua New Guinea,MKN,AYMV,-4.02343055556,153.657277778,small_airport,no,OurAirports
308796,Marawaka Airport,Marawaka,Papua New Guinea,MWG,AYMW,-6.9736,145.8849,small_airport,no,OurAirports
302531,Mapua(Mabua) Airport,Tatau Island,Papua New Guinea,MPU,AYMZ,-2.81138888889,151.991111111,small_airport,no,OurAirports
316543,Nankina Airport,Gwarawon,Papua New Guinea,NKN,AYNA,-5.837,146.4533,small_airport,no,OurAirports
307561,Kanabea Airport,Kanabea,Papua New Guinea,KEX,AYNB,-7.538888888890001,145.905,small_airport,no,OurAirports
302538,Nadunumu Airport,Nadunumu,Papua New Guinea,NDN,AYNC,-9.14355555556,147.68425,small_airport,no,OurAirports
301735,Aua Island Airport,Aua Island,Papua New Guinea,AUI,AYND,-1.46055555556,143.064722222,small_airport,no,OurAirports
308173,Negarbo(Negabo) Airport,Negarbo,Papua New Guinea,GBF,AYNE,-6.567778,144.703058,small_airport,no,OurAirports
308139,Manguna Airport,Manguna,Papua New Guinea,MFO,,-5.577778,151.792333,small_airport,no,OurAirports
308517,Nuguria Airstrip,Nuguria Island,Papua New Guinea,NUG,AYNI,-3.4075,154.7383,small_airport,no,OurAirports
306967,Namudi Airport,Namudi,Papua New Guinea,NDI,AYNJ,-9.47375,148.329416667,small_airport,no,OurAirports
311620,Kasonombe Airport,Kasonombe,Papua New Guinea,KSB,AYNM,-6.3819,146.9859,small_airport,no,OurAirports
307562,Kandep Airport,Kandep,Papua New Guinea,KDP,AYNN,-5.84061111111,143.507222222,small_airport,no,OurAirports
308583,Nomane Airport,Namane,Papua New Guinea,NMN,AYNO,-6.32183,145.070667,small_airport,no,OurAirports
310095,Bunsil Airport,Bunsil - Umboi Island,Papua New Guinea,BXZ,AYNS,-5.7243,147.8667,small_airport,no,OurAirports
35189,Nuku Airport,Nuku,Papua New Guinea,UKU,AYNU,-3.676765,142.48492,small_airport,no,OurAirports
301834,Namatanai Airport,Namatanai,Papua New Guinea,ATN,AYNX,-3.6695,152.438,small_airport,no,OurAirports
313487,Nambaiyufa Airport,Nambaiyufa,Papua New Guinea,NBA,AYNY,-6.2412,145.2424,small_airport,no,OurAirports
66,Nadzab Tomodachi International Airport,Lae,Papua New Guinea,LAE,AYNZ,-6.567995,146.726544,large_airport,yes,OurAirports
35190,Obo Airport,Obo,Papua New Guinea,OBX,AYOB,-7.590622421369999,141.324262619,small_airport,yes,OurAirports
313220,Konge Airport,Konge,Papua New Guinea,KGB,AYOE,-6.2239,147.2152,small_airport,no,OurAirports
306981,Okao Airport,Okao,Papua New Guinea,OKV,AYOF,-5.55666666667,141.032777778,small_airport,no,OurAirports
306980,Ogeranang Airport,,Papua New Guinea,OGE,AYOG,-6.46675,147.364166667,small_airport,no,OurAirports
311909,Oksapmin Airport,Oksapmin,Papua New Guinea,OKP,AYOJ,-5.2261,142.2259,small_airport,no,OurAirports
313218,Komako Airport,Komako,Papua New Guinea,HOC,AYOK,-7.3984,145.8827,small_airport,no,OurAirports
302385,Kol Airport,Kol,Papua New Guinea,KQL,AYOL,-5.73116666667,144.846,small_airport,no,OurAirports
306992,Omora Airport,Omora,Papua New Guinea,OSE,AYOM,-7.82777777778,147.080638889,small_airport,no,OurAirports
308516,Komo-Manda Airport,Komo,Papua New Guinea,KOM,AYOO,-6.0682,142.8598,small_airport,no,OurAirports
308318,Kosipe Airport,Kosipe Mission,Papua New Guinea,KSP,AYOP,-8.450716,147.209195,small_airport,no,OurAirports
311706,Komaio Airport,Komaio,Papua New Guinea,KCJ,AYOQ,-7.2714,143.5952,small_airport,no,OurAirports
306982,Olsobip Airport,Olsobip,Papua New Guinea,OLQ,AYOV,-5.3897222222200005,141.515277778,small_airport,no,OurAirports
313288,Koroba Airport,Koroba,Papua New Guinea,KDE,AYOW,-5.6952,142.7441,small_airport,no,OurAirports
331003,Open Bay Airport,Maitanakunai,Papua New Guinea,OPB,,-4.794727,151.696195,small_airport,no,OurAirports
306995,Paiela Airport,Paiela,Papua New Guinea,PLE,AYPB,-5.372407,142.975774,small_airport,no,OurAirports
311954,Pangoa Airport,Pangoa,Papua New Guinea,PGB,AYPC,-7.0226,141.5605,small_airport,no,OurAirports
307076,Pindiu Airport,Pindiu,Papua New Guinea,PDI,AYPD,-6.445138888890001,147.515833333,small_airport,no,OurAirports
301706,April River Airport,April River,Papua New Guinea,APR,AYPE,-4.67666666667,142.540138889,small_airport,no,OurAirports
316621,Pangia Airport,Pangia,Papua New Guinea,PGN,AYPG,-6.386,144.1084,small_airport,no,OurAirports
307075,Pimaga Airport,Pimaga,Papua New Guinea,PMP,AYPJ,-6.49916666667,143.510277778,small_airport,no,OurAirports
312804,Mapoda Airport,Mapoda,Papua New Guinea,MPF,AYPO,-7.979,143.1694,small_airport,no,OurAirports
312000,Pumani Airport,Pumani,Papua New Guinea,PMN,AYPQ,-9.7469,149.4766,small_airport,no,OurAirports
307113,Walluanda Airport,Puri,Papua New Guinea,WLU,,-6.475161,143.987222,small_airport,no,OurAirports
67,Port Moresby Jacksons International Airport,Port Moresby,Papua New Guinea,POM,AYPY,-9.443380355834961,147.22000122070312,large_airport,yes,OurAirports
301757,Karawari Airstrip,Amboin,Papua New Guinea,KRJ,AYQA,-4.59666666667,143.5225,small_airport,no,OurAirports
307239,Tumolbil Airport,Tumolbil,Papua New Guinea,TLP,AYQL,-4.7748,141.0133,small_airport,no,OurAirports
312128,Sopu Airport,Sopu,Papua New Guinea,SPH,AYQO,-8.3038,147.1659,small_airport,no,OurAirports
306993,Ononge Airport,Onange Mission,Papua New Guinea,ONB,AYQQ,-8.67436111111,147.262416667,small_airport,no,OurAirports
312022,Sialum Airport,Sialum,Papua New Guinea,SXA,AYQS,-6.0908,147.5955,small_airport,no,OurAirports
302383,Kira Airport,Kira,Papua New Guinea,KIQ,AYRA,-8.065111111110001,147.332027778,small_airport,no,OurAirports
307079,Raba Raba Airport,Rabaraba,Papua New Guinea,RBP,AYRE,-9.97111111111,149.832222222,small_airport,no,OurAirports
307082,Rumginae Airport,,Papua New Guinea,RMN,AYRG,-5.89722222222,141.271666667,small_airport,no,OurAirports
308137,Karimui Airport,Karimui,Papua New Guinea,KMR,AYRI,-6.4921,144.823,small_airport,no,OurAirports
46169,Kairuku Airport,Yule Island,Papua New Guinea,RKU,AYRK,-8.817000054,146.5243833,small_airport,no,OurAirports
313207,Maramuni Airport,Maramuni,Papua New Guinea,MWI,AYRM,-5.13,143.4829,small_airport,no,OurAirports
307559,Kakoro(Koroko) Airstrip,Kakoro,Papua New Guinea,KOR,AYRO,-7.8346666666700004,146.5335,small_airport,no,OurAirports
311745,May River Airstrip,May River,Papua New Guinea,MRH,,-4.3615,141.785,small_airport,no,OurAirports
307595,Suabi Airport,,Papua New Guinea,SBE,AYSA,-6.10444444444,142.278333333,small_airport,no,OurAirports
307446,Saidor Airport,Saidor,Papua New Guinea,SDI,AYSD,-5.62713888889,146.462777778,small_airport,no,OurAirports
307120,Simberi Airport,Simberi Island,Papua New Guinea,NIS,AYSE,-2.66222222222,151.997777778,small_airport,no,OurAirports
307121,Safia Airport,Safia,Papua New Guinea,SFU,AYSF,-9.594471,148.639305,small_airport,no,OurAirports
307114,Sila Airport,Sila Mission,Papua New Guinea,SIL,AYSG,-9.07355555556,148.38925,small_airport,no,OurAirports
312961,Sabah Airport,Sabah,Papua New Guinea,SBV,AYSH,-5.5765,155.0489,small_airport,no,OurAirports
307115,Simbai Airport,Simbai,Papua New Guinea,SIM,AYSJ,-5.278611111110001,144.544722222,small_airport,no,OurAirports
307450,Sengapi Airstrip,Sengapi,Papua New Guinea,SGK,AYSK,-5.12583333333,144.323611111,small_airport,no,OurAirports
307449,Sehulea Airport,Sehulea,Papua New Guinea,SXH,AYSL,-9.96452777778,151.161861111,small_airport,no,OurAirports
313471,Selbang Airport,Selbang,Papua New Guinea,SBC,AYSO,-5.315,141.752,small_airport,no,OurAirports
307447,Sapmanga Airport,Sapmanga,Papua New Guinea,SMH,AYSP,-6.075277777779999,146.811111111,small_airport,no,OurAirports
314638,Sepik Plains Airport,Sepik Plains,Papua New Guinea,SPV,,-3.8821,143.6734,small_airport,no,OurAirports
309428,Sasereme Airport,Sasereme,Papua New Guinea,TDS,AYSS,-7.6217,142.868,small_airport,yes,OurAirports
35191,Suki Airport,Suki,Papua New Guinea,SKC,AYSU,-8.0466,141.7222,small_airport,no,OurAirports
315130,Sauren Airport,Sauren,Papua New Guinea,SXW,AYSV,-5.9701,148.8543,small_airport,no,OurAirports
307448,Satwag Airport,Satwag,Papua New Guinea,SWG,AYSW,-6.13955555556,147.279166667,small_airport,no,OurAirports
313953,Masa Airport,Masa,Papua New Guinea,MBV,AYSX,-6.345,147.591,small_airport,no,OurAirports
32451,Tari Airport,Tari,Papua New Guinea,TIZ,AYTA,-5.845,142.947998,small_airport,yes,OurAirports
32425,Tabubil Airport,Tabubil,Papua New Guinea,TBG,AYTB,-5.280471,141.227576,small_airport,yes,OurAirports
42765,Telefomin Airport,Telefomin,Papua New Guinea,TFM,AYTE,-5.12608,141.641922,small_airport,no,OurAirports
309956,Tetebedi Airport,Tetebedi,Papua New Guinea,TDB,AYTF,-9.1586,148.0686,small_airport,no,OurAirports
307191,Tagula Airport,Sudest Island,Papua New Guinea,TGL,AYTG,-11.3311111111,153.202916667,small_airport,no,OurAirports
309430,Tifalmin Airport,Tifalmin,Papua New Guinea,TFB,AYTH,-5.117249,141.418076,small_airport,no,OurAirports
307594,Tapini Airport,Tapini,Papua New Guinea,TPI,AYTI,-8.35666666667,146.989166667,small_airport,yes,OurAirports
68,Tokua Airport,Kokopo,Papua New Guinea,RAB,AYTK,-4.34046,152.380005,medium_airport,yes,OurAirports
307593,Tekin Airport,Tekin,Papua New Guinea,TKW,AYTN,-5.243667,142.165194,small_airport,no,OurAirports
308208,Kamberatoro Airport,Kamberatoro Mission,Papua New Guinea,KDQ,AYTO,-3.600556,141.051667,small_airport,no,OurAirports
309953,Tep Tep Airport,Teptep,Papua New Guinea,TEP,AYTP,-5.9553,146.5595,small_airport,no,OurAirports
307197,Tarabo Airport,Tarabo,Papua New Guinea,TBQ,AYTR,-6.46666666667,145.532222222,small_airport,no,OurAirports
312313,Tsewi Airport,Tsewi,Papua New Guinea,TSW,AYTS,-7.0695,146.1272,small_airport,no,OurAirports
312249,Tarakbits Airport,Tarakbits,Papua New Guinea,TRJ,AYTT,-5.614,141.0421,small_airport,no,OurAirports
35192,Tufi Airport,Tufi,Papua New Guinea,TFI,AYTU,-9.07595443726,149.319839478,small_airport,yes,OurAirports
309377,Timbunke Airport,Timbunke,Papua New Guinea,TBE,AYTV,-4.196633,143.519222,small_airport,no,OurAirports
312256,Tawa Airport,Tawa,Papua New Guinea,TWY,AYTW,-7.4463,146.1067,small_airport,no,OurAirports
302534,Terapo Airport,Terapo Mission,Papua New Guinea,TEO,AYTY,-8.16972222222,146.194444444,small_airport,no,OurAirports
312258,Tekadu Airport,Tekadu,Papua New Guinea,TKB,AYTZ,-7.6808,146.5503,small_airport,no,OurAirports
312334,Umba Airport,Umba,Papua New Guinea,UMC,AYUC,-7.0214,145.966,small_airport,no,OurAirports
312379,Uroubi Airport,Uroubi,Papua New Guinea,URU,AYUE,-9.5162,148.5591,small_airport,no,OurAirports
